Step,Accuracy,Precision,Recall
258900,0.7648,0.8311,0.8038
259000,0.7648,0.8310,0.8038
259100,0.7647,0.8311,0.8038
259200,0.7648,0.8311,0.8039
259300,0.7648,0.8310,0.8039
259400,0.7648,0.8310,0.8039
259500,0.7647,0.8310,0.8039
259600,0.7647,0.8310,0.8039
259700,0.7647,0.8310,0.8039
259800,0.7647,0.8310,0.8038
259900,0.7647,0.8311,0.8037
260000,0.7647,0.8311,0.8038
260100,0.7648,0.8311,0.8038
260200,0.7647,0.8310,0.8038
260300,0.7647,0.8310,0.8037
260400,0.7647,0.8309,0.8038
260500,0.7647,0.8310,0.8038
260600,0.7647,0.8310,0.8038
260700,0.7647,0.8310,0.8038
260800,0.7647,0.8310,0.8037
260900,0.7647,0.8310,0.8037
261000,0.7647,0.8311,0.8037
261100,0.7647,0.8311,0.8037
261200,0.7647,0.8311,0.8038
261300,0.7647,0.8310,0.8038
261400,0.7647,0.8311,0.8038
261500,0.7647,0.8311,0.8038
261600,0.7647,0.8310,0.8037
261700,0.7647,0.8310,0.8036
261800,0.7647,0.8310,0.8036
261900,0.7647,0.8310,0.8036
262000,0.7647,0.8310,0.8036
262100,0.7647,0.8310,0.8036
262200,0.7647,0.8310,0.8036
262300,0.7647,0.8310,0.8036
262400,0.7647,0.8310,0.8036
262500,0.7646,0.8309,0.8034
262600,0.7647,0.8310,0.8035
262700,0.7647,0.8310,0.8035
262800,0.7646,0.8309,0.8035
262900,0.7647,0.8310,0.8036
263000,0.7647,0.8309,0.8036
263100,0.7646,0.8310,0.8036
263200,0.7646,0.8310,0.8036
263300,0.7646,0.8310,0.8036
263400,0.7646,0.8311,0.8036
263500,0.7646,0.8310,0.8036
263600,0.7646,0.8310,0.8036
263700,0.7646,0.8309,0.8035
263800,0.7646,0.8309,0.8035
263900,0.7646,0.8309,0.8034
264000,0.7646,0.8310,0.8033
264100,0.7646,0.8310,0.8033
264200,0.7646,0.8310,0.8033
264300,0.7646,0.8309,0.8033
264400,0.7646,0.8309,0.8034
264500,0.7646,0.8309,0.8034
264600,0.7646,0.8308,0.8033
264700,0.7646,0.8307,0.8033
264800,0.7646,0.8308,0.8034
264900,0.7646,0.8308,0.8034
265000,0.7646,0.8308,0.8033
265100,0.7646,0.8308,0.8032
265200,0.7646,0.8308,0.8031
265300,0.7646,0.8308,0.8031
265400,0.7646,0.8308,0.8032
265500,0.7646,0.8308,0.8031
265600,0.7646,0.8308,0.8031
265700,0.7646,0.8308,0.8032
265800,0.7646,0.8308,0.8032
265900,0.7646,0.8308,0.8032
266000,0.7645,0.8307,0.8031
266100,0.7646,0.8307,0.8032
266200,0.7646,0.8307,0.8031
266300,0.7646,0.8307,0.8032
266400,0.7646,0.8307,0.8032
266500,0.7645,0.8307,0.8033
266600,0.7645,0.8307,0.8033
266700,0.7646,0.8308,0.8031
266800,0.7645,0.8308,0.8031
266900,0.7646,0.8309,0.8031
267000,0.7646,0.8309,0.8031
267100,0.7645,0.8308,0.8031
267200,0.7645,0.8308,0.8031
267300,0.7645,0.8308,0.8030
267400,0.7645,0.8307,0.8030
267500,0.7645,0.8307,0.8031
267600,0.7645,0.8307,0.8030
267700,0.7645,0.8307,0.8031
267800,0.7645,0.8308,0.8030
267900,0.7645,0.8308,0.8030
268000,0.7646,0.8308,0.8030
268100,0.7645,0.8307,0.8031
268200,0.7645,0.8307,0.8031
268300,0.7645,0.8307,0.8030
268400,0.7645,0.8308,0.8030
268500,0.7645,0.8308,0.8030
268600,0.7645,0.8308,0.8030
268700,0.7645,0.8308,0.8030
268800,0.7645,0.8308,0.8031
268900,0.7645,0.8308,0.8031
269000,0.7645,0.8308,0.8031
269100,0.7645,0.8309,0.8030
269200,0.7645,0.8309,0.8029
269300,0.7645,0.8309,0.8030
269400,0.7645,0.8307,0.8030
269500,0.7645,0.8307,0.8031
269600,0.7645,0.8307,0.8031
269700,0.7645,0.8307,0.8031
269800,0.7645,0.8307,0.8031
269900,0.7645,0.8306,0.8031
270000,0.7645,0.8305,0.8031
270100,0.7645,0.8306,0.8030
270200,0.7645,0.8306,0.8030
270300,0.7645,0.8306,0.8030
270400,0.7645,0.8306,0.8029
270500,0.7645,0.8307,0.8028
270600,0.7644,0.8307,0.8029
270700,0.7645,0.8307,0.8029
270800,0.7644,0.8307,0.8029
270900,0.7644,0.8307,0.8029
271000,0.7644,0.8307,0.8029
271100,0.7644,0.8307,0.8029
271200,0.7644,0.8307,0.8029
271300,0.7644,0.8307,0.8030
271400,0.7644,0.8307,0.8030
271500,0.7644,0.8307,0.8030
271600,0.7644,0.8307,0.8030
271700,0.7644,0.8306,0.8030
271800,0.7644,0.8306,0.8030
271900,0.7644,0.8307,0.8030
272000,0.7644,0.8307,0.8030
272100,0.7645,0.8307,0.8031
272200,0.7644,0.8307,0.8030
272300,0.7644,0.8308,0.8031
272400,0.7644,0.8308,0.8031
272500,0.7644,0.8309,0.8032
272600,0.7645,0.8310,0.8031
272700,0.7644,0.8310,0.8033
272800,0.7644,0.8310,0.8033
272900,0.7644,0.8311,0.8033
273000,0.7645,0.8311,0.8033
273100,0.7645,0.8311,0.8033
273200,0.7645,0.8310,0.8034
273300,0.7645,0.8310,0.8034
273400,0.7645,0.8310,0.8034
273500,0.7645,0.8310,0.8035
273600,0.7645,0.8309,0.8035
273700,0.7645,0.8308,0.8035
273800,0.7644,0.8308,0.8035
273900,0.7644,0.8308,0.8036
274000,0.7644,0.8307,0.8036
274100,0.7644,0.8307,0.8037
274200,0.7645,0.8308,0.8037
274300,0.7645,0.8308,0.8037
274400,0.7645,0.8307,0.8038
274500,0.7645,0.8307,0.8038
274600,0.7645,0.8307,0.8038
274700,0.7645,0.8307,0.8039
274800,0.7645,0.8307,0.8039
274900,0.7645,0.8308,0.8039
275000,0.7645,0.8306,0.8038
275100,0.7645,0.8306,0.8038
275200,0.7645,0.8306,0.8037
275300,0.7645,0.8306,0.8038
275400,0.7645,0.8305,0.8037
275500,0.7645,0.8306,0.8037
275600,0.7645,0.8306,0.8038
275700,0.7645,0.8306,0.8038
275800,0.7645,0.8306,0.8038
275900,0.7645,0.8305,0.8038
276000,0.7646,0.8306,0.8039
276100,0.7646,0.8305,0.8039
276200,0.7646,0.8305,0.8039
276300,0.7646,0.8305,0.8039
276400,0.7646,0.8305,0.8039
276500,0.7646,0.8305,0.8039
276600,0.7645,0.8305,0.8038
276700,0.7645,0.8305,0.8038
276800,0.7645,0.8304,0.8038
276900,0.7645,0.8303,0.8038
277000,0.7645,0.8303,0.8038
277100,0.7644,0.8302,0.8038
277200,0.7644,0.8302,0.8037
277300,0.7644,0.8302,0.8037
277400,0.7644,0.8303,0.8037
277500,0.7644,0.8302,0.8037
277600,0.7644,0.8302,0.8037
277700,0.7644,0.8302,0.8037
277800,0.7644,0.8302,0.8037
277900,0.7644,0.8301,0.8036
278000,0.7644,0.8302,0.8036
278100,0.7644,0.8303,0.8037
278200,0.7644,0.8303,0.8037
278300,0.7645,0.8304,0.8037
278400,0.7644,0.8304,0.8037
278500,0.7644,0.8303,0.8036
278600,0.7644,0.8303,0.8036
278700,0.7644,0.8302,0.8036
278800,0.7644,0.8302,0.8035
278900,0.7645,0.8302,0.8035
279000,0.7645,0.8303,0.8034
279100,0.7644,0.8302,0.8034
279200,0.7644,0.8303,0.8034
279300,0.7644,0.8303,0.8034
279400,0.7644,0.8304,0.8034
279500,0.7644,0.8304,0.8035
279600,0.7644,0.8304,0.8035
279700,0.7643,0.8304,0.8035
279800,0.7644,0.8304,0.8035
279900,0.7644,0.8304,0.8036
280000,0.7644,0.8304,0.8036
280100,0.7644,0.8304,0.8037
280200,0.7644,0.8304,0.8036
280300,0.7644,0.8305,0.8036
280400,0.7644,0.8305,0.8036
280500,0.7644,0.8305,0.8036
280600,0.7644,0.8305,0.8036
280700,0.7644,0.8305,0.8036
280800,0.7644,0.8304,0.8036
280900,0.7644,0.8304,0.8035
281000,0.7644,0.8303,0.8035
281100,0.7644,0.8303,0.8035
281200,0.7644,0.8303,0.8036
281300,0.7644,0.8303,0.8036
281400,0.7644,0.8304,0.8036
281500,0.7644,0.8303,0.8036
281600,0.7644,0.8304,0.8036
281700,0.7643,0.8303,0.8037
281800,0.7643,0.8303,0.8037
281900,0.7643,0.8302,0.8037
282000,0.7643,0.8302,0.8038
282100,0.7644,0.8302,0.8038
282200,0.7644,0.8302,0.8038
282300,0.7644,0.8302,0.8039
282400,0.7644,0.8302,0.8039
282500,0.7644,0.8302,0.8039
282600,0.7644,0.8301,0.8039
282700,0.7644,0.8302,0.8039
282800,0.7644,0.8302,0.8039
282900,0.7644,0.8301,0.8039
283000,0.7644,0.8301,0.8039
283100,0.7644,0.8301,0.8041
283200,0.7644,0.8301,0.8040
283300,0.7644,0.8302,0.8041
283400,0.7644,0.8302,0.8041
283500,0.7644,0.8302,0.8042
283600,0.7644,0.8302,0.8041
283700,0.7645,0.8302,0.8042
283800,0.7645,0.8302,0.8042
283900,0.7645,0.8302,0.8041
284000,0.7644,0.8301,0.8041
284100,0.7645,0.8301,0.8041
284200,0.7645,0.8302,0.8042
284300,0.7645,0.8301,0.8042
284400,0.7645,0.8302,0.8041
284500,0.7645,0.8301,0.8041
284600,0.7645,0.8301,0.8041
284700,0.7645,0.8301,0.8041
284800,0.7645,0.8301,0.8042
284900,0.7645,0.8300,0.8041
285000,0.7645,0.8300,0.8041
285100,0.7645,0.8299,0.8042
285200,0.7645,0.8300,0.8041
285300,0.7645,0.8300,0.8041
285400,0.7645,0.8301,0.8041
285500,0.7645,0.8301,0.8042
285600,0.7645,0.8300,0.8042
285700,0.7644,0.8301,0.8042
285800,0.7644,0.8301,0.8041
285900,0.7645,0.8302,0.8041
286000,0.7645,0.8302,0.8040
286100,0.7645,0.8301,0.8040
286200,0.7645,0.8302,0.8040
286300,0.7645,0.8301,0.8040
286400,0.7645,0.8301,0.8040
286500,0.7645,0.8301,0.8039
286600,0.7645,0.8300,0.8039
286700,0.7645,0.8300,0.8039
286800,0.7645,0.8300,0.8039
286900,0.7645,0.8300,0.8039
287000,0.7645,0.8301,0.8040
287100,0.7645,0.8301,0.8041
287200,0.7645,0.8301,0.8041
287300,0.7645,0.8301,0.8040
287400,0.7645,0.8301,0.8040
287500,0.7645,0.8301,0.8040
287600,0.7646,0.8301,0.8041
287700,0.7646,0.8300,0.8042
287800,0.7646,0.8299,0.8042
287900,0.7645,0.8299,0.8042
288000,0.7646,0.8298,0.8043
288100,0.7645,0.8298,0.8043
288200,0.7645,0.8298,0.8043
288300,0.7645,0.8298,0.8044
288400,0.7645,0.8298,0.8044
288500,0.7645,0.8298,0.8043
288600,0.7644,0.8298,0.8043
288700,0.7644,0.8298,0.8042
288800,0.7644,0.8297,0.8042
288900,0.7644,0.8298,0.8041
289000,0.7644,0.8297,0.8041
289100,0.7644,0.8297,0.8041
289200,0.7644,0.8298,0.8042
289300,0.7644,0.8296,0.8041
289400,0.7644,0.8297,0.8041
289500,0.7644,0.8296,0.8042
289600,0.7644,0.8297,0.8042
289700,0.7644,0.8296,0.8042
289800,0.7644,0.8296,0.8043
289900,0.7644,0.8296,0.8043
290000,0.7644,0.8297,0.8043
290100,0.7643,0.8297,0.8043
290200,0.7643,0.8296,0.8043
290300,0.7643,0.8297,0.8044
290400,0.7643,0.8297,0.8043
290500,0.7643,0.8297,0.8044
290600,0.7643,0.8297,0.8043
290700,0.7643,0.8298,0.8043
290800,0.7644,0.8298,0.8044
290900,0.7644,0.8298,0.8044
291000,0.7644,0.8298,0.8043
291100,0.7644,0.8297,0.8043
291200,0.7644,0.8297,0.8043
291300,0.7644,0.8298,0.8043
291400,0.7644,0.8298,0.8044
291500,0.7644,0.8298,0.8044
291600,0.7644,0.8298,0.8044
291700,0.7644,0.8297,0.8044
291800,0.7644,0.8297,0.8044
291900,0.7644,0.8297,0.8044
292000,0.7644,0.8297,0.8044
292100,0.7644,0.8297,0.8044
292200,0.7644,0.8297,0.8044
292300,0.7644,0.8297,0.8045
292400,0.7644,0.8297,0.8043
292500,0.7644,0.8296,0.8043
292600,0.7644,0.8297,0.8043
292700,0.7644,0.8297,0.8043
292800,0.7644,0.8297,0.8044
292900,0.7644,0.8295,0.8044
293000,0.7644,0.8296,0.8044
293100,0.7644,0.8296,0.8044
293200,0.7644,0.8296,0.8044
293300,0.7644,0.8296,0.8045
293400,0.7644,0.8296,0.8045
293500,0.7644,0.8296,0.8044
293600,0.7644,0.8296,0.8044
293700,0.7644,0.8296,0.8045
293800,0.7644,0.8296,0.8045
293900,0.7644,0.8297,0.8045
294000,0.7644,0.8297,0.8046
294100,0.7644,0.8297,0.8046
294200,0.7644,0.8296,0.8046
294300,0.7644,0.8295,0.8047
294400,0.7644,0.8295,0.8047
294500,0.7644,0.8294,0.8047
294600,0.7644,0.8294,0.8047
294700,0.7644,0.8294,0.8047
294800,0.7644,0.8294,0.8047
294900,0.7644,0.8294,0.8048
295000,0.7644,0.8294,0.8047
295100,0.7644,0.8294,0.8048
295200,0.7645,0.8295,0.8048
295300,0.7645,0.8295,0.8049
295400,0.7644,0.8295,0.8048
295500,0.7644,0.8295,0.8049
295600,0.7644,0.8295,0.8049
295700,0.7644,0.8294,0.8049
295800,0.7644,0.8295,0.8048
295900,0.7644,0.8295,0.8048
296000,0.7644,0.8295,0.8048
296100,0.7644,0.8295,0.8048
296200,0.7644,0.8295,0.8048
296300,0.7645,0.8295,0.8048
296400,0.7645,0.8293,0.8049
296500,0.7645,0.8293,0.8049
296600,0.7645,0.8293,0.8049
296700,0.7645,0.8293,0.8049
296800,0.7645,0.8294,0.8049
296900,0.7645,0.8293,0.8050
297000,0.7645,0.8293,0.8050
297100,0.7645,0.8293,0.8050
297200,0.7645,0.8294,0.8050
297300,0.7645,0.8294,0.8050
297400,0.7645,0.8293,0.8050
297500,0.7645,0.8293,0.8049
297600,0.7645,0.8293,0.8050
297700,0.7644,0.8293,0.8050
297800,0.7644,0.8292,0.8050
297900,0.7644,0.8292,0.8050
298000,0.7644,0.8292,0.8049
298100,0.7644,0.8292,0.8049
298200,0.7644,0.8292,0.8048
298300,0.7644,0.8292,0.8048
298400,0.7644,0.8292,0.8048
298500,0.7644,0.8291,0.8047
298600,0.7644,0.8291,0.8047
298700,0.7644,0.8291,0.8047
298800,0.7644,0.8291,0.8047
298900,0.7644,0.8291,0.8047
299000,0.7644,0.8290,0.8047
299100,0.7644,0.8291,0.8048
299200,0.7644,0.8292,0.8047
299300,0.7644,0.8291,0.8047
299400,0.7644,0.8291,0.8047
299500,0.7644,0.8291,0.8047
299600,0.7643,0.8291,0.8048
299700,0.7643,0.8291,0.8048
299800,0.7643,0.8291,0.8049
299900,0.7643,0.8291,0.8049
300000,0.7644,0.8291,0.8050
300100,0.7644,0.8291,0.8051
300200,0.7644,0.8290,0.8050
300300,0.7644,0.8290,0.8051
300400,0.7644,0.8290,0.8051
300500,0.7644,0.8290,0.8050
300600,0.7644,0.8290,0.8051
300700,0.7644,0.8291,0.8051
300800,0.7644,0.8291,0.8052
300900,0.7644,0.8291,0.8052
301000,0.7644,0.8291,0.8052
301100,0.7644,0.8291,0.8052
301200,0.7644,0.8291,0.8053
301300,0.7644,0.8291,0.8053
301400,0.7644,0.8291,0.8053
301500,0.7644,0.8291,0.8054
301600,0.7644,0.8291,0.8054
301700,0.7644,0.8291,0.8055
301800,0.7644,0.8291,0.8054
301900,0.7644,0.8290,0.8054
302000,0.7644,0.8290,0.8053
302100,0.7644,0.8290,0.8054
302200,0.7644,0.8290,0.8054
302300,0.7644,0.8290,0.8054
302400,0.7644,0.8290,0.8054
302500,0.7644,0.8290,0.8055
302600,0.7644,0.8290,0.8054
302700,0.7644,0.8290,0.8055
302800,0.7644,0.8290,0.8055
302900,0.7643,0.8289,0.8055
303000,0.7644,0.8290,0.8055
303100,0.7643,0.8288,0.8055
303200,0.7643,0.8288,0.8056
303300,0.7643,0.8288,0.8056
303400,0.7643,0.8287,0.8056
303500,0.7644,0.8288,0.8057
303600,0.7644,0.8287,0.8057
303700,0.7644,0.8287,0.8057
303800,0.7644,0.8286,0.8057
303900,0.7644,0.8287,0.8057
304000,0.7644,0.8286,0.8057
304100,0.7644,0.8287,0.8057
304200,0.7644,0.8286,0.8058
304300,0.7644,0.8286,0.8057
304400,0.7644,0.8287,0.8058
304500,0.7643,0.8287,0.8058
304600,0.7644,0.8287,0.8059
304700,0.7644,0.8287,0.8059
304800,0.7644,0.8286,0.8058
304900,0.7644,0.8286,0.8059
305000,0.7643,0.8286,0.8059
305100,0.7644,0.8286,0.8060
305200,0.7644,0.8287,0.8060
305300,0.7644,0.8287,0.8060
305400,0.7644,0.8287,0.8061
305500,0.7644,0.8287,0.8061
305600,0.7644,0.8287,0.8061
305700,0.7644,0.8286,0.8061
305800,0.7644,0.8286,0.8061
305900,0.7644,0.8285,0.8061
306000,0.7644,0.8285,0.8061
306100,0.7644,0.8285,0.8061
306200,0.7644,0.8286,0.8062
306300,0.7644,0.8286,0.8061
306400,0.7644,0.8286,0.8061
306500,0.7644,0.8286,0.8061
306600,0.7644,0.8286,0.8062
306700,0.7644,0.8286,0.8062
306800,0.7644,0.8286,0.8062
306900,0.7643,0.8286,0.8062
307000,0.7643,0.8286,0.8062
307100,0.7643,0.8286,0.8062
307200,0.7643,0.8286,0.8062
307300,0.7643,0.8287,0.8061
307400,0.7643,0.8287,0.8061
307500,0.7643,0.8287,0.8061
307600,0.7643,0.8287,0.8062
307700,0.7643,0.8286,0.8062
307800,0.7643,0.8287,0.8061
307900,0.7643,0.8288,0.8062
308000,0.7643,0.8287,0.8062
308100,0.7643,0.8287,0.8062
308200,0.7643,0.8287,0.8062
308300,0.7643,0.8287,0.8062
308400,0.7643,0.8286,0.8062
308500,0.7643,0.8286,0.8062
308600,0.7643,0.8286,0.8063
308700,0.7643,0.8286,0.8062
308800,0.7643,0.8286,0.8062
308900,0.7643,0.8286,0.8062
309000,0.7643,0.8285,0.8062
309100,0.7643,0.8285,0.8062
309200,0.7643,0.8285,0.8062
309300,0.7643,0.8285,0.8062
309400,0.7643,0.8285,0.8062
309500,0.7643,0.8285,0.8063
309600,0.7643,0.8285,0.8063
309700,0.7643,0.8285,0.8063
309800,0.7643,0.8286,0.8063
309900,0.7643,0.8286,0.8064
310000,0.7643,0.8286,0.8064
310100,0.7643,0.8286,0.8064
310200,0.7643,0.8287,0.8065
310300,0.7643,0.8287,0.8064
310400,0.7643,0.8286,0.8064
310500,0.7643,0.8286,0.8064
310600,0.7643,0.8287,0.8065
310700,0.7643,0.8287,0.8065
310800,0.7644,0.8288,0.8065
310900,0.7644,0.8288,0.8065
311000,0.7644,0.8288,0.8066
311100,0.7644,0.8288,0.8066
311200,0.7644,0.8288,0.8066
311300,0.7644,0.8288,0.8066
311400,0.7644,0.8289,0.8066
311500,0.7644,0.8289,0.8066
311600,0.7644,0.8289,0.8066
311700,0.7644,0.8288,0.8067
311800,0.7644,0.8288,0.8067
311900,0.7644,0.8287,0.8067
312000,0.7644,0.8287,0.8066
312100,0.7644,0.8287,0.8066
312200,0.7644,0.8287,0.8066
312300,0.7644,0.8288,0.8066
312400,0.7644,0.8288,0.8065
312500,0.7644,0.8288,0.8065
312600,0.7644,0.8288,0.8064
312700,0.7644,0.8289,0.8064
312800,0.7644,0.8289,0.8064
312900,0.7644,0.8289,0.8064
313000,0.7644,0.8289,0.8065
313100,0.7644,0.8289,0.8065
313200,0.7644,0.8289,0.8065
313300,0.7644,0.8289,0.8064
313400,0.7644,0.8289,0.8065
313500,0.7644,0.8289,0.8065
313600,0.7644,0.8288,0.8064
313700,0.7644,0.8289,0.8064
313800,0.7644,0.8289,0.8064
313900,0.7644,0.8289,0.8064
314000,0.7644,0.8288,0.8063
314100,0.7644,0.8288,0.8063
314200,0.7644,0.8288,0.8063
314300,0.7645,0.8288,0.8062
314400,0.7645,0.8288,0.8063
314500,0.7645,0.8288,0.8063
314600,0.7645,0.8288,0.8063
314700,0.7645,0.8288,0.8063
314800,0.7645,0.8288,0.8062
314900,0.7645,0.8287,0.8062
315000,0.7645,0.8288,0.8062
315100,0.7645,0.8288,0.8062
315200,0.7645,0.8287,0.8062
315300,0.7645,0.8288,0.8062
315400,0.7645,0.8288,0.8062
315500,0.7645,0.8288,0.8062
315600,0.7644,0.8287,0.8062
315700,0.7644,0.8287,0.8062
315800,0.7644,0.8287,0.8062
315900,0.7644,0.8287,0.8062
316000,0.7644,0.8287,0.8062
316100,0.7644,0.8287,0.8062
316200,0.7644,0.8287,0.8062
316300,0.7644,0.8286,0.8062
316400,0.7644,0.8286,0.8062
316500,0.7644,0.8286,0.8062
316600,0.7644,0.8286,0.8062
316700,0.7644,0.8286,0.8062
316800,0.7644,0.8285,0.8062
316900,0.7644,0.8285,0.8062
317000,0.7644,0.8285,0.8061
317100,0.7644,0.8285,0.8062
317200,0.7644,0.8285,0.8062
317300,0.7644,0.8285,0.8061
317400,0.7644,0.8285,0.8061
317500,0.7644,0.8285,0.8061
317600,0.7644,0.8285,0.8062
317700,0.7644,0.8285,0.8062
317800,0.7644,0.8284,0.8063
317900,0.7644,0.8284,0.8063
318000,0.7644,0.8284,0.8063
318100,0.7644,0.8283,0.8063
318200,0.7644,0.8283,0.8064
318300,0.7644,0.8282,0.8064
318400,0.7644,0.8282,0.8064
318500,0.7644,0.8281,0.8064
318600,0.7644,0.8281,0.8064
318700,0.7644,0.8281,0.8064
318800,0.7644,0.8280,0.8065
318900,0.7644,0.8280,0.8065
319000,0.7644,0.8280,0.8065
319100,0.7644,0.8279,0.8065
319200,0.7644,0.8278,0.8066
319300,0.7644,0.8278,0.8066
319400,0.7644,0.8279,0.8067
319500,0.7644,0.8279,0.8067
319600,0.7644,0.8279,0.8067
319700,0.7644,0.8279,0.8066
319800,0.7644,0.8279,0.8067
319900,0.7644,0.8279,0.8067
320000,0.7644,0.8279,0.8067
320100,0.7644,0.8280,0.8067
320200,0.7644,0.8279,0.8065
320300,0.7644,0.8279,0.8066
320400,0.7644,0.8279,0.8066
320500,0.7644,0.8279,0.8066
320600,0.7644,0.8279,0.8066
320700,0.7643,0.8279,0.8065
320800,0.7643,0.8279,0.8065
320900,0.7644,0.8279,0.8065
321000,0.7643,0.8278,0.8065
321100,0.7643,0.8278,0.8065
321200,0.7643,0.8278,0.8065
321300,0.7643,0.8279,0.8065
321400,0.7643,0.8279,0.8065
321500,0.7643,0.8279,0.8065
321600,0.7643,0.8279,0.8065
321700,0.7643,0.8279,0.8065
321800,0.7643,0.8278,0.8066
321900,0.7643,0.8278,0.8066
322000,0.7643,0.8279,0.8066
322100,0.7643,0.8279,0.8066
322200,0.7643,0.8278,0.8066
322300,0.7643,0.8278,0.8065
322400,0.7643,0.8278,0.8065
322500,0.7643,0.8279,0.8066
322600,0.7643,0.8279,0.8066
322700,0.7643,0.8279,0.8067
322800,0.7643,0.8279,0.8067
322900,0.7643,0.8280,0.8067
323000,0.7643,0.8280,0.8067
323100,0.7643,0.8279,0.8067
323200,0.7643,0.8279,0.8067
323300,0.7643,0.8279,0.8068
323400,0.7643,0.8279,0.8068
323500,0.7643,0.8279,0.8068
323600,0.7643,0.8279,0.8068
323700,0.7643,0.8278,0.8068
323800,0.7643,0.8278,0.8068
323900,0.7643,0.8278,0.8068
324000,0.7643,0.8278,0.8069
324100,0.7643,0.8279,0.8069
324200,0.7643,0.8279,0.8069
324300,0.7643,0.8278,0.8069
324400,0.7643,0.8278,0.8070
324500,0.7643,0.8279,0.8070
324600,0.7643,0.8278,0.8070
324700,0.7643,0.8279,0.8070
324800,0.7643,0.8279,0.8071
324900,0.7643,0.8280,0.8071
325000,0.7643,0.8280,0.8071
325100,0.7643,0.8280,0.8070
325200,0.7643,0.8280,0.8070
325300,0.7643,0.8280,0.8070
325400,0.7643,0.8280,0.8070
325500,0.7643,0.8280,0.8070
325600,0.7643,0.8280,0.8070
325700,0.7643,0.8280,0.8070
325800,0.7643,0.8280,0.8071
325900,0.7643,0.8280,0.8071
326000,0.7643,0.8279,0.8070
326100,0.7643,0.8278,0.8070
326200,0.7643,0.8278,0.8070
326300,0.7643,0.8277,0.8069
326400,0.7643,0.8277,0.8069
326500,0.7643,0.8277,0.8069
326600,0.7643,0.8277,0.8069
326700,0.7643,0.8277,0.8068
326800,0.7643,0.8277,0.8067
326900,0.7643,0.8277,0.8067
327000,0.7643,0.8277,0.8067
327100,0.7643,0.8278,0.8067
327200,0.7642,0.8277,0.8068
327300,0.7642,0.8277,0.8068
327400,0.7642,0.8276,0.8067
327500,0.7642,0.8275,0.8067
327600,0.7642,0.8276,0.8066
327700,0.7642,0.8275,0.8067
327800,0.7641,0.8276,0.8067
327900,0.7642,0.8275,0.8066
328000,0.7642,0.8276,0.8066
328100,0.7642,0.8276,0.8066
328200,0.7642,0.8276,0.8066
328300,0.7642,0.8276,0.8066
328400,0.7642,0.8275,0.8065
328500,0.7642,0.8275,0.8066
328600,0.7642,0.8275,0.8066
328700,0.7642,0.8275,0.8066
328800,0.7642,0.8275,0.8066
328900,0.7642,0.8275,0.8067
329000,0.7642,0.8275,0.8067
329100,0.7642,0.8276,0.8068
329200,0.7642,0.8275,0.8068
329300,0.7642,0.8276,0.8068
329400,0.7642,0.8276,0.8067
329500,0.7642,0.8276,0.8067
329600,0.7642,0.8276,0.8067
329700,0.7642,0.8276,0.8068
329800,0.7642,0.8276,0.8068
329900,0.7641,0.8276,0.8068
330000,0.7642,0.8276,0.8068
330100,0.7642,0.8276,0.8068
330200,0.7642,0.8276,0.8069
330300,0.7642,0.8276,0.8068
330400,0.7642,0.8275,0.8067
330500,0.7642,0.8275,0.8068
330600,0.7642,0.8274,0.8068
330700,0.7642,0.8274,0.8068
330800,0.7642,0.8274,0.8068
330900,0.7642,0.8274,0.8069
331000,0.7642,0.8274,0.8069
331100,0.7642,0.8273,0.8069
331200,0.7642,0.8273,0.8069
331300,0.7642,0.8273,0.8069
331400,0.7642,0.8273,0.8068
331500,0.7642,0.8273,0.8069
331600,0.7642,0.8273,0.8069
331700,0.7642,0.8273,0.8069
331800,0.7642,0.8273,0.8068
331900,0.7642,0.8273,0.8068
332000,0.7642,0.8273,0.8068
332100,0.7642,0.8274,0.8068
332200,0.7642,0.8274,0.8069
332300,0.7642,0.8274,0.8068
332400,0.7642,0.8274,0.8069
332500,0.7642,0.8274,0.8069
332600,0.7642,0.8273,0.8070
332700,0.7642,0.8273,0.8070
332800,0.7642,0.8272,0.8070
332900,0.7642,0.8273,0.8071
333000,0.7642,0.8272,0.8070
333100,0.7642,0.8272,0.8070
333200,0.7642,0.8272,0.8070
333300,0.7642,0.8272,0.8071
333400,0.7642,0.8272,0.8071
333500,0.7642,0.8272,0.8072
333600,0.7642,0.8272,0.8072
333700,0.7642,0.8271,0.8072
333800,0.7642,0.8271,0.8072
333900,0.7642,0.8271,0.8072
334000,0.7642,0.8270,0.8072
334100,0.7642,0.8270,0.8073
334200,0.7642,0.8271,0.8072
334300,0.7642,0.8271,0.8072
334400,0.7642,0.8271,0.8073
334500,0.7642,0.8271,0.8073
334600,0.7642,0.8271,0.8073
334700,0.7642,0.8271,0.8073
334800,0.7642,0.8270,0.8074
334900,0.7642,0.8270,0.8074
335000,0.7643,0.8270,0.8074
335100,0.7643,0.8270,0.8074
335200,0.7643,0.8270,0.8074
335300,0.7643,0.8270,0.8074
335400,0.7643,0.8270,0.8074
335500,0.7643,0.8270,0.8074
335600,0.7643,0.8270,0.8074
335700,0.7643,0.8270,0.8074
335800,0.7643,0.8270,0.8074
335900,0.7643,0.8271,0.8074
336000,0.7643,0.8271,0.8075
336100,0.7643,0.8270,0.8075
336200,0.7643,0.8270,0.8075
336300,0.7643,0.8271,0.8075
336400,0.7643,0.8270,0.8075
